product_id,product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
2103,"[{'https://static.zara.net/photos///2023/I/1/1/p/5024/111/400/2/w/448/5024111400_6_1_1.jpg?ts=1686552496677': 'Image 0 of FABRIC PLATFORM RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5024/111/400/2/w/448/5024111400_6_2_1.jpg?ts=1686552496481': 'Image 1 of FABRIC PLATFORM RUNNING TRAINERS from Zara'}]",women,SHOES,fabric platform run trainer,run trainer combination material leather detail platform track sole laceup fasteningsole height cm starfit flexible technical polyurethane foam insole design offer great comfortview,Shoes,leather polyurethane,trainer,other,other,leather polyurethane trainer,This is a fabric platform run trainer made of leather polyurethane with other coverage. It is suitable for mild or cool weather.,mild weather
2104,"[{'https://static.zara.net/photos///2023/I/1/1/p/5014/210/001/2/w/448/5014210001_6_1_1.jpg?ts=1690802852142': 'Image 0 of MATCHING PLATFORM RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5014/210/001/2/w/448/5014210001_6_2_1.jpg?ts=1690802852331': 'Image 1 of MATCHING PLATFORM RUNNING TRAINERS from Zara'}]",women,SHOES,matching platform run trainer,run trainer combination material leather detail platform track sole laceup fasten sole height cm,Shoes,leather,trainer,other,other,leather trainer,This is a matching platform run trainer made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2105,"[{'https://static.zara.net/photos///2022/V/1/1/p/2232/910/111/2/w/448/2232910111_1_1_1.jpg?ts=1646240604885': 'Image 0 of EMBELLISHED VINYL HIGH-HEEL SHOES from Zara'}, {'https://static.zara.net/photos///2022/V/1/1/p/2232/910/111/2/w/448/2232910111_2_1_1.jpg?ts=1647596823401': 'Image 1 of EMBELLISHED VINYL HIGH-HEEL SHOES from Zara'}]",women,SHOES,embellish vinyl highheel shoe,highheel slingback vinyl shoe embellish rhinestone detail point toe heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,shoe,other,other,shoe,This is a embellish vinyl highheel shoe made of other with other coverage.,mild weather
2106,"[{'https://static.zara.net/photos///2023/V/1/1/p/3314/110/087/2/w/448/3314110087_1_1_1.jpg?ts=1683800194948': 'Image 0 of VINYL MULES from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/3314/110/087/2/w/448/3314110087_2_1_1.jpg?ts=1683800196747': 'Image 1 of VINYL MULES from Zara'}]",women,SHOES,vinyl mule,highheel vinyl mule round toe methacrylate heel heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,mule,other,other,mule,This is a vinyl mule made of other with other coverage.,cool weather
2107,"[{'https://static.zara.net/photos///2021/I/1/1/p/2316/001/111/2/w/448/2316001111_1_1_1.jpg?ts=1624286031834': 'Image 0 of TRANSPARENT HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2310/910/111/2/w/448/2310910111_6_1_1.jpg?ts=1680707681983': 'Image 1 of TRANSPARENT HIGH-HEEL SANDALS from Zara'}]",women,SHOES,transparent highheel sandal,highheel sandal transparent strap methacrylate block heel heel height cm,Shoes,other,sandal,other,other,sandal,This is a transparent highheel sandal made of other with other coverage.,mild weather
2108,"[{'https://static.zara.net/photos///2023/V/1/1/p/2327/110/111/2/w/448/2327110111_6_1_1.jpg?ts=1684498873652': 'Image 0 of HIGH-HEEL VINYL SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2327/110/111/2/w/448/2327110111_6_2_1.jpg?ts=1684498873561': 'Image 1 of HIGH-HEEL VINYL SANDALS WITH RHINESTONES from Zara'}]",women,SHOES,highheel vinyl sandal rhinestone,highheel vinyl sandal rhinestone point toe strap heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,sandal,other,other,sandal,This is a highheel vinyl sandal rhinestone made of other with other coverage.,warm weather
2109,"[{'https://static.zara.net/photos///2023/I/1/1/p/5456/210/202/2/w/448/5456210202_1_1_1.jpg?ts=1691139836264': 'Image 0 of PLATFORM SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5456/210/202/2/5456210202_16_1_1/w/448/poster.jpg?ts=1691589082606': 'Image 1 of PLATFORM SNEAKERS from Zara'}]",women,SHOES,platform sneaker,trainer contrast colour platform sole laceup fasten sole height cm starfit flexible technical polyurethane foam insole design offer great comfortview,Shoes,polyurethane,trainer,other,other,polyurethane trainer,This is a platform sneaker made of polyurethane with other coverage.,warm weather
2110,"[{'https://static.zara.net/photos///2023/I/1/1/p/3326/110/604/2/w/448/3326110604_1_1_1.jpg?ts=1689179487367': 'Image 0 of FABRIC HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3326/110/604/2/w/448/3326110604_2_1_1.jpg?ts=1689179487421': 'Image 1 of FABRIC HIGH-HEEL SANDALS from Zara'}]",women,SHOES,fabric highheel sandal,fabric highheel sandal wide strap thin strap instep square toe heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,sandal,other,other,sandal,This is a fabric highheel sandal made of other with other coverage.,warm weather
2111,"[{'https://static.zara.net/photos///2023/I/1/1/p/3305/110/850/2/w/448/3305110850_1_1_1.jpg?ts=1688127590355': 'Image 0 of KNOTTED HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3305/110/850/2/w/448/3305110850_2_1_1.jpg?ts=1688127590294': 'Image 1 of KNOTTED HIGH-HEEL SANDALS from Zara'}]",women,SHOES,knot highheel sandal,highheel sandal thin strap knot upper square toeheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,sandal,other,other,sandal,This is a knot highheel sandal made of other with other coverage.,mild weather
2112,"[{'https://static.zara.net/photos///2023/V/1/1/p/3209/110/002/2/w/448/3209110002_1_1_1.jpg?ts=1674732486954': 'Image 0 of PATENT-FINISH BLOCK HEEL SHOES from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/3209/110/002/2/w/448/3209110002_2_1_1.jpg?ts=1674732487562': 'Image 1 of PATENT-FINISH BLOCK HEEL SHOES from Zara'}]",women,SHOES,patentfinish block heel shoe,mary janestyle slingback shoe patent finish block heel round toe buckle ankle strap fasten heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,patent,shoe,other,other,patent shoe,This is a patentfinish block heel shoe made of patent with other coverage.,warm weather
2113,"[{'https://static.zara.net/photos///2023/I/1/1/p/2507/110/107/2/w/448/2507110107_6_1_1.jpg?ts=1690196091314': 'Image 0 of TASSEL LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2507/110/107/2/w/448/2507110107_6_2_1.jpg?ts=1690196084608': 'Image 1 of TASSEL LOAFERS from Zara'}]",women,SHOES,tassel loafer,flat loafer metallic buckle detail tassel frontsole height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,loafer,other,other,loafer,This is a tassel loafer made of other with other coverage.,mild weather
2114,"[{'https://static.zara.net/photos///2023/I/1/1/p/2234/110/800/2/w/448/2234110800_1_1_1.jpg?ts=1691140341588': 'Image 0 of MESH HEELED SLINGBACK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2234/110/800/2/w/448/2234110800_2_1_1.jpg?ts=1691140341613': 'Image 1 of MESH HEELED SLINGBACK SHOES from Zara'}]",women,SHOES,mesh heeled slingback shoe,heel slingback court shoe point toe strap elastic adjustable pieceheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,shoe,other,other,shoe,This is a mesh heeled slingback shoe made of other with other coverage.,cool weather
2115,"[{'https://static.zara.net/photos///2023/I/1/1/p/1643/210/808/2/w/448/1643210808_1_1_1.jpg?ts=1685015304019': 'Image 0 of CRISS-CROSS BUCKLED SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1643/210/808/2/w/448/1643210808_2_1_1.jpg?ts=1685015303942': 'Image 1 of CRISS-CROSS BUCKLED SLIDER SANDALS from Zara'}]",women,SHOES,crisscross buckle slider sandal,leather flat slider sandal crisscross strap buckle detail round toe sole height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,leather,sandal,other,other,leather sandal,This is a crisscross buckle slider sandal made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2116,"[{'https://static.zara.net/photos///2023/I/1/1/p/2209/210/098/2/w/448/2209210098_1_1_1.jpg?ts=1690984397423': 'Image 0 of KITTEN HEEL SLINGBACK SHOES WITH CHAIN from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2209/210/098/2/w/448/2209210098_2_1_1.jpg?ts=1690984397407': 'Image 1 of KITTEN HEEL SLINGBACK SHOES WITH CHAIN from Zara'}]",women,SHOES,kitten heel slingback shoe chain,kitten heel slingback shoe patentfinish chain detail strap elastic pieceheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,shoe,other,other,shoe,This is a kitten heel slingback shoe chain made of other with other coverage.,cool weather
2117,"[{'https://static.zara.net/photos///2023/I/1/1/p/3217/210/001/2/w/448/3217210001_1_1_1.jpg?ts=1690976673057': 'Image 0 of HEELED SLINGBACK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3217/210/001/2/w/448/3217210001_2_1_1.jpg?ts=1690976673041': 'Image 1 of HEELED SLINGBACK SHOES from Zara'}]",women,SHOES,heel slingback shoe,slingback highheel court shoe point toe buckle ankle strap fasten heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,shoe,other,other,shoe,This is a heel slingback shoe made of other with other coverage.,cool weather
2118,"[{'https://static.zara.net/photos///2023/I/1/1/p/2316/210/043/2/w/448/2316210043_6_1_1.jpg?ts=1691063519933': 'Image 0 of DENIM MULES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2316/210/043/2/w/448/2316210043_6_2_1.jpg?ts=1691063519947': 'Image 1 of DENIM MULES from Zara'}]",women,SHOES,denim mule,highheel mule denim fabric wide strap stiletto heel round toeheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,denim,denim mule,other,other,denim denim mule,This is a denim mule made of denim with other coverage. It is suitable for mild or cool weather.,mild weather
2119,"[{'https://static.zara.net/photos///2023/I/1/1/p/1303/210/800/2/w/448/1303210800_1_1_1.jpg?ts=1685015302477': 'Image 0 of LEATHER HEELED MULES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1303/210/800/2/w/448/1303210800_2_1_1.jpg?ts=1685015301660': 'Image 1 of LEATHER HEELED MULES from Zara'}]",women,SHOES,leather heel mule,leather mule sandal round toe heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,leather,mule sandal,other,other,leather mule sandal,This is a leather heel mule made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2120,"[{'https://static.zara.net/photos///2023/I/1/1/p/1368/210/102/2/w/448/1368210102_1_1_1.jpg?ts=1685015303029': 'Image 0 of LEATHER HIGH-HEEL SANDALS WITH CHAIN DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1368/210/102/2/w/448/1368210102_2_1_1.jpg?ts=1685015302684': 'Image 1 of LEATHER HIGH-HEEL SANDALS WITH CHAIN DETAIL from Zara'}]",women,SHOES,leather highheel sandal chain detail,leather highheel sandal chain detail square toe buckle ankle strap fasten heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,leather,sandal,other,other,leather sandal,This is a leather highheel sandal chain detail made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2121,"[{'https://static.zara.net/photos///2023/I/1/1/p/1333/210/800/2/w/448/1333210800_1_1_1.jpg?ts=1685016042400': 'Image 0 of LEATHER WEDGE SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1333/210/800/2/w/448/1333210800_2_1_1.jpg?ts=1685016042393': 'Image 1 of LEATHER WEDGE SANDALS from Zara'}]",women,SHOES,leather wedge sandal,leather sandal high geometric wedge heel round toe buckle ankle strap fasten heel height cm,Shoes,leather,sandal,other,other,leather sandal,This is a leather wedge sandal made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2122,"[{'https://static.zara.net/photos///2023/I/1/1/p/2203/210/202/2/w/448/2203210202_1_1_1.jpg?ts=1690536142950': 'Image 0 of SLINGBACK SHOES WITH BOW from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2203/210/202/2/w/448/2203210202_2_1_1.jpg?ts=1690536143039': 'Image 1 of SLINGBACK SHOES WITH BOW from Zara'}]",women,SHOES,slingback shoe bow,highheel slingback shoe combination colour bow detail point toe strap backheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,bow shoe,other,other,bow shoe,This is a slingback shoe bow made of other with other coverage.,cool weather
2123,"[{'https://static.zara.net/photos///2023/I/1/1/p/2231/010/040/2/w/448/2231010040_1_1_1.jpg?ts=1690527287909': 'Image 0 of HEELED SLINGBACK SHOES WITH BOW from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2231/010/040/2/w/448/2231010040_2_1_1.jpg?ts=1690527288123': 'Image 1 of HEELED SLINGBACK SHOES WITH BOW from Zara'}]",women,SHOES,heel slingback shoe bow,highheel slingback shoe bow detail elastic strap point toeheel height cm,Shoes,other,bow shoe,other,other,bow shoe,This is a heel slingback shoe bow made of other with other coverage.,cool weather
2124,"[{'https://static.zara.net/photos///2023/I/1/1/p/2349/210/111/2/w/448/2349210111_1_1_1.jpg?ts=1691139836478': 'Image 0 of HEELED VINYL SANDALS WITH BOW from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2349/210/111/2/w/448/2349210111_6_1_1.jpg?ts=1691588414482': 'Image 1 of HEELED VINYL SANDALS WITH BOW from Zara'}]",women,SHOES,heel vinyl sandal bow,highheel vinyl sandal embellish bow rhinestone strapheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,bow sandal,other,other,bow sandal,This is a heel vinyl sandal bow made of other with other coverage.,cool weather
2125,"[{'https://static.zara.net/photos///2023/I/1/1/p/2815/110/098/2/w/448/2815110098_2_1_1.jpg?ts=1691139836955': 'Image 0 of HIGH-HEEL SLINGBACK SHOES WITH FAUX PEARLS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2815/110/098/2/w/448/2815110098_2_2_1.jpg?ts=1691139836961': 'Image 1 of HIGH-HEEL SLINGBACK SHOES WITH FAUX PEARLS from Zara'}]",women,SHOES,highheel slingback shoe faux pearl,highheel slingback shoe faux pearl point toe strap elastic piece heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,faux,shoe,other,other,faux shoe,This is a highheel slingback shoe faux pearl made of faux with other coverage.,cool weather
2126,"[{'https://static.zara.net/photos///2023/I/1/1/p/2340/110/800/2/w/448/2340110800_1_1_1.jpg?ts=1690536143003': 'Image 0 of FAUX PATENT HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2340/110/800/2/w/448/2340110800_6_1_1.jpg?ts=1690817708299': 'Image 1 of FAUX PATENT HIGH-HEEL SANDALS from Zara'}]",women,SHOES,faux patent highheel sandal,highheel sandal faux patent finish square vamp toe buckle ankle strap fasten heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,faux patent,sandal,other,other,faux patent sandal,This is a faux patent highheel sandal made of faux patent with other coverage.,mild weather
2127,"[{'https://static.zara.net/photos///2023/I/1/1/p/3050/210/800/2/w/448/3050210800_1_1_1.jpg?ts=1689753538353': 'Image 0 of RHINESTONE DENIM COWBOY BOOTS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3050/210/800/2/w/448/3050210800_2_1_1.jpg?ts=1689753539208': 'Image 1 of RHINESTONE DENIM COWBOY BOOTS from Zara'}]",women,SHOES,rhinestone denim cowboy boot,denim cowboy boot rhinestone upper fray seam detail point toe pull tab heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,denim,boot denim,other,other,denim boot denim,This is a rhinestone denim cowboy boot made of denim with other coverage. It is suitable for mild or cool weather.,mild weather
2128,"[{'https://static.zara.net/photos///2023/I/1/1/p/3051/210/400/2/w/448/3051210400_1_1_1.jpg?ts=1689692177960': 'Image 0 of DENIM COWBOY BOOTS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3051/210/400/2/w/448/3051210400_2_1_1.jpg?ts=1689692555690': 'Image 1 of DENIM COWBOY BOOTS from Zara'}]",women,SHOES,denim cowboy boot,denim cowboy boots fray seam detail point toe pull tab heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,denim,boot denim,other,other,denim boot denim,This is a denim cowboy boot made of denim with other coverage. It is suitable for mild or cool weather.,mild weather
2129,"[{'https://static.zara.net/photos///2023/I/1/1/p/2649/210/111/2/w/448/2649210111_1_1_1.jpg?ts=1688732310871': 'Image 0 of FLAT SANDALS WITH SHINY STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2649/210/111/2/w/448/2649210111_2_1_1.jpg?ts=1688732312304': 'Image 1 of FLAT SANDALS WITH SHINY STRAPS from Zara'}]",women,SHOES,flat sandal shiny strap,flat sandal thin strap rhinestone detail round toe buckle ankle strap fasten sole height cm,Shoes,other,sandal,other,other,sandal,This is a flat sandal shiny strap made of other with other coverage.,mild weather
