gender,product_category,product_name,details,category_type,combined_features,text,weather_label
women,T-SHIRTS_SWEATSHIRTS,fade cotton tshirt,regular fit round neck normal length short sleevesround neck tshirt cotton short sleeve,Top,cotton short tshirt short,cotton short tshirt short fade cotton tshirt,10-15°C cool weather
women,T-SHIRTS_SWEATSHIRTS,polyamide tshirt,slim fit round neck normal length short sleevesfitte short sleeve polyamide blend round neck,Top,polyamide short tshirt short,polyamide short tshirt short polyamide tshirt,15-20°C mild weather
women,BLAZERS,tailor doublebreasted blazer,blazer feature lapel collar long sleeve pad shoulder flap pocket doublebreaste button fasten,Top,blazer lapel long,blazer lapel long tailor doublebreasted blazer,15-20°C mild weather
women,BLAZERS,stripe texture blazer,lapelless blazer long sleeve shoulder pad patch pocket metal hook fasten,Top,blazer lapelless long,blazer lapelless long stripe texture blazer,15-20°C mild weather
women,BLAZERS,tailor waistcoat,sleeveless waistcoat vneck jetted pocket buttonup,Top,waistcoat sleeveless,waistcoat sleeveless tailor waistcoat,10-15°C cool weather
women,BLAZERS,straight blazer,blazer feature lapel collar long sleeve pad shoulder flap pocket single button fasten,Top,blazer lapel long,blazer lapel long straight blazer,15-20°C mild weather
women,BLAZERS,blazer rolledup sleeve,open blazer lapel collar pad shoulder turnup sleeve fall elbow sleeve tab golden button flap pocket,Top,blazer lapel,blazer lapel blazer rolledup sleeve,15-20°C mild weather
women,BLAZERS,high neck texture blazer,blazer feature high neck long sleeve pad shoulder false flap pocket patch pocket hook fasten,Top,blazer long,blazer long high neck texture blazer,15-20°C mild weather
women,BLAZERS,short tailor waistcoat,vneck waistcoat feature false welt pocket button fasten,Top,short waistcoat short,short waistcoat short short tailor waistcoat,10-15°C cool weather
women,BLAZERS,fit blazer seam,blazer lapel collar long sleeve shoulder pad flap pocket visible seam detail waist fasten button,Top,blazer lapel long,blazer lapel long fit blazer seam,15-20°C mild weather
women,BLAZERS,long blazer belt,blazer lapel collar long sleeve shoulder pad flap pocket belt buckle line match fabric contrast lining doublebreaste fasten cover button,Top,belt blazer lapel long,belt blazer lapel long long blazer belt,15-20°C mild weather
women,BLAZERS,crop blazer feather,crop blazer feature lapel collar long sleeve match detachable feather false welt pocket matching line button fastening,Top,blazer lapel crop long,blazer lapel crop long crop blazer feather,15-20°C mild weather
women,BLAZERS,cape blazer,open blazer lapel long capestyle sleeve match lining,Top,blazer cape lapel long,blazer cape lapel long cape blazer,15-20°C mild weather
women,BLAZERS,tailor waistcoat,fit vneck waistcoat button fasten,Top,waistcoat,waistcoat tailor waistcoat,15-20°C mild weather
women,BLAZERS,tailor waistcoat,vneck waistcoat feature false jetted pocket button fasten,Top,waistcoat,waistcoat tailor waistcoat,15-20°C mild weather
women,BLAZERS,crop blazer pocket,crop blazer lapel collar long sleeve vent button button welt pocket chest matching lining,Top,blazer lapel crop long,blazer lapel crop long crop blazer pocket,15-20°C mild weather
women,BLAZERS,satin lapel collar blazer,satin blazer lapel collar long sleeve pad shoulder button fasten,Top,satin blazer lapel long,satin blazer lapel long satin lapel collar blazer,15-20°C mild weather
women,BLAZERS,doublebreaste oversized blazer,loosefitte blazer feature lapel collar long sleeve pronounce shoulder flap pocket doublebreaste button fastening,Top,blazer lapel long,blazer lapel long doublebreaste oversized blazer,15-20°C mild weather
women,BLAZERS,linen blend rollup sleeve open blazer,blazer linen blend fabric lapel collar rollup sleeve buttoned tab pad shoulder flap pocket,Top,linen blazer lapel,linen blazer lapel linen blend rollup sleeve open blazer,15-20°C mild weather
women,BLAZERS,texture doublebreaste blazer,fit blazer feature lapel collar long sleeve shoulder pad feature welt pocket doublebreaste button fastening,Top,blazer lapel long,blazer lapel long texture doublebreaste blazer,15-20°C mild weather
women,BLAZERS,lapelless short blazer,lapelless short blazer feature long sleeve opening welt pocket match lining,Top,blazer lapelless short long short,blazer lapelless short long short lapelless short blazer,15-20°C mild weather
women,BLAZERS,tailor linen blend waistcoat,vneck waistcoat linen blend feature welt pocket button fastening,Top,linen waistcoat,linen waistcoat tailor linen blend waistcoat,15-20°C mild weather
women,BLAZERS,tailor linen waistcoat,vneck waistcoat linen welt pocket button fastening,Top,linen waistcoat,linen waistcoat tailor linen waistcoat,15-20°C mild weather
women,BLAZERS,texture vest fray trim,sleeveless waistcoat lapel collar patch pocket fringe trim detail golden emboss button fastening,Top,lapel vest waistcoat sleeveless,lapel vest waistcoat sleeveless texture vest fray trim,15-20°C mild weather
women,BLAZERS,waistcoat vent,waistcoat viscose vneck vent hem lining buttonup,Top,viscose waistcoat,viscose waistcoat waistcoat vent,rain
women,BLAZERS,doublebreaste blazer lapel collar,blazer lapel collar long sleeve pad shoulder flap pocket welt chest pocket matching lining cover button,Top,blazer lapel long,blazer lapel long doublebreaste blazer lapel collar,15-20°C mild weather
women,BLAZERS,basic blazer,blazer feature lapel collar long sleeve pad shoulder flap pocket chest welt pocket vent hem buttonup,Top,blazer lapel long,blazer lapel long basic blazer,15-20°C mild weather
women,BLAZERS,crossover waistcoat,waistcoat lapel collar pronounce shoulder feature false welt pocket double breasted button fasten,Top,lapel waistcoat,lapel waistcoat crossover waistcoat,10-15°C cool weather
women,BLAZERS,crop linen blend waistcoat,short sleeveless waistcoat linen blend fabric vneck false welt pocket matching lining buttonup,Top,linen short waistcoat crop short sleeveless,linen short waistcoat crop short sleeveless crop linen blend waistcoat,15-20°C mild weather
women,BLAZERS,linen blend waistcoat,sleeveless waistcoat linen blend fabric vneck false welt pocket buttonup,Top,linen waistcoat sleeveless,linen waistcoat sleeveless linen blend waistcoat,10-15°C cool weather
women,BLAZERS,wrinkledeffect doublebreaste blazer,blazer feature lapel collar turnup long sleeve doublebreaste fasten button,Top,blazer lapel long,blazer lapel long wrinkledeffect doublebreaste blazer,15-20°C mild weather
women,BLAZERS,doublebreaste linen blend blazer,blazer linen blend fabric lapel collar long sleeve pad shoulder flap pocket doublebreaste button fastening,Top,linen blazer lapel long,linen blazer lapel long doublebreaste linen blend blazer,15-20°C mild weather
women,BLAZERS,texture doublebreaste blazer,blazer feature lapel collar long sleeve shoulder pad feature pocket flap doublebreaste fasten texture gold button,Top,blazer lapel long,blazer lapel long texture doublebreaste blazer,15-20°C mild weather
women,BLAZERS,linen blend waistcoat,waistcoat linen blend vneckline sleeve match line buttonup,Top,linen waistcoat,linen waistcoat linen blend waistcoat,15-20°C mild weather
women,BLAZERS,linen blend oversize waistcoat,sleeveless loosefitte waistcoat linen blend lapel collar flap pocket chest welt pocket match line vent hem buttonup,Top,linen lapel waistcoat sleeveless,linen lapel waistcoat sleeveless linen blend oversize waistcoat,10-15°C cool weather
women,BLAZERS,texture doublebreaste blazer,blazer feature lapel collar long sleeve pad shoulder fray trim doublebreaste button fasten,Top,blazer lapel long,blazer lapel long texture doublebreaste blazer,15-20°C mild weather
women,BLAZERS,linen blazer print cuff,open blazer feature lapel collar turnup long sleeve pad shoulder flap pocket,Top,linen blazer lapel long,linen blazer lapel long linen blazer print cuff,15-20°C mild weather
women,BLAZERS,crop doublebreasted blazer,blazer feature lapel collar long sleeve shoulder pad doublebreaste button,Top,blazer lapel crop long,blazer lapel crop long crop doublebreasted blazer,15-20°C mild weather
women,BLAZERS,linen waistcoat topstitching,short collar waistcoat linen patch pocket buttoned flap contrast visible topstitching detail buttonup,Top,linen short waistcoat short,linen short waistcoat short linen waistcoat topstitching,15-20°C mild weather
women,BLAZERS,linen blend waistcoat,waistcoat linen lyocell blend vneckline sleeve line buttonup,Top,linen lyocell waistcoat,linen lyocell waistcoat linen blend waistcoat,15-20°C mild weather
women,BLAZERS,open halter waistcoat,halter waistcoat feature vneck wool blend false welt pocket open adjustable strap fabric buckle asymmetric hem buttonup,Top,wool waistcoat,wool waistcoat open halter waistcoat,15-20°C mild weather
women,BLAZERS,linen blend waistcoat,waistcoat linen blend fabric vneck false welt pocket matching lining buttonup,Top,linen waistcoat,linen waistcoat linen blend waistcoat,15-20°C mild weather
women,BLAZERS,high collar blazer,blazer high neck long sleeve pronounce shoulder feature patch pocket metal hook fasten,Top,blazer long,blazer long high collar blazer,10-15°C cool weather
women,BLAZERS,doublebreaste linen blend blazer,blazer linen blend fabric lapel collar long sleeve pad shoulder flap pocket doublebreaste button fastening,Top,linen blazer lapel long,linen blazer lapel long doublebreaste linen blend blazer,15-20°C mild weather
women,BLAZERS,short blazer padded shoulder,collarless blazer feature long sleeve pad shoulder doublebreaste button fastening,Top,blazer short long short,blazer short long short short blazer padded shoulder,15-20°C mild weather
women,BLAZERS,linen blend crop blazer,blazer linen blend fabric lapel collar long sleeve pad shoulder hide snapbutton fasten,Top,linen blazer lapel crop long,linen blazer lapel crop long linen blend crop blazer,15-20°C mild weather
women,BLAZERS,stripe linen blend blazer,blazer linen blend fabric lapel collar long sleeve pad shoulder flap pocket button fasten,Top,linen blazer lapel long,linen blazer lapel long stripe linen blend blazer,15-20°C mild weather
women,BLAZERS,tiedye linen blend blazer,blazer linen cotton blend lapel collar vneck long sleeve flap pocket button fasten,Top,cotton linen blazer lapel long,cotton linen blazer lapel long tiedye linen blend blazer,15-20°C mild weather
women,BLAZERS,crop waistcoat,sleeveless collar gilet shoulder pad button fasten,Top,gilet waistcoat crop sleeveless,gilet waistcoat crop sleeveless crop waistcoat,10-15°C cool weather
women,BLAZERS,straight blazer pocket,straight blazer cotton blend lapel collar long sleeve flap pocket vent hem buttonup,Top,cotton blazer lapel long,cotton blazer lapel long straight blazer pocket,15-20°C mild weather
women,BLAZERS,asymmetric doublebreaste waistcoat limited edition,waistcoat linen blend vneckline false welt pocket tab detail fabric asymmetric hem doublebreaste buttonup,Top,linen waistcoat,linen waistcoat asymmetric doublebreaste waistcoat limited edition,15-20°C mild weather
women,BLAZERS,linen blazer,blazer linen lapel collar vneckline long sleeve flap pocket match line button fastening,Top,linen blazer lapel long,linen blazer lapel long linen blazer,15-20°C mild weather
women,BLAZERS,short texture weave blazer,blazer lapel collar long sleeve shoulder pad doublebreaste golden button,Top,blazer lapel short long short,blazer lapel short long short short texture weave blazer,15-20°C mild weather
women,BLAZERS,straight blazer,blazer lapel collar long sleeve shoulder pad pocket flap matching line buttonup,Top,blazer lapel long,blazer lapel long straight blazer,15-20°C mild weather
women,BLAZERS,short texture weave blazer,collarless blazer long sleeve patch pocket flap button fasten,Top,blazer short long short,blazer short long short short texture weave blazer,15-20°C mild weather
women,BLAZERS,texture blazer patch pocket,blazer feature lapel collar long sleeve tab button shoulder patch pocket flap buttonup,Top,blazer lapel long,blazer lapel long texture blazer patch pocket,15-20°C mild weather
women,BLAZERS,creasedeffect straight rustic blazer,blazer feature lapel collar long sleeve shoulder pad flap pocket buttonup,Top,blazer lapel long,blazer lapel long creasedeffect straight rustic blazer,15-20°C mild weather
women,BLAZERS,loosefitte blazer,blazer lapel collar long sleeve shoulder pad flap pocket buttonup fasten,Top,blazer lapel long,blazer lapel long loosefitte blazer,15-20°C mild weather
women,BLAZERS,shawl collar blazer belt,shawl collar blazer long sleeve feature pocket welt chest pocket tie belt fabric lining hide button fasten,Top,belt blazer long,belt blazer long shawl collar blazer belt,10-15°C cool weather
women,BLAZERS,blazer print cuff,open blazer feature lapel collar turnup long sleeve print cuff pad shoulder flap pocket,Top,blazer lapel long,blazer lapel long blazer print cuff,15-20°C mild weather
women,BLAZERS,long fit blazer,long sleeve blazer lapel collar shoulder pad feature flap pocket doublebreaste button fasten,Top,blazer lapel long,blazer lapel long long fit blazer,15-20°C mild weather
women,BLAZERS,tailor linen blend waistcoat,vneck waistcoat linen blend feature false welt pocket tab button fastening,Top,linen waistcoat,linen waistcoat tailor linen blend waistcoat,15-20°C mild weather
women,BLAZERS,relaxed fit linen blazer limited edition,relaxed fit blazer linen lapel collar long sleeve buttoned opening patch pocket doublebreaste fasten match button,Top,linen blazer lapel long,linen blazer lapel long relaxed fit linen blazer limited edition,15-20°C mild weather
women,BLAZERS,flow animal print blazer,flow blazer lapel collar long sleeve shoulder pad flap pocket contrast lining doublebreaste button,Top,blazer lapel long,blazer lapel long flow animal print blazer,15-20°C mild weather
women,BLAZERS,linen blend creasedeffect blazer,blazer lapel collar long sleeve patch pocket doublebreaste button fastening,Top,linen blazer lapel long,linen blazer lapel long linen blend creasedeffect blazer,15-20°C mild weather
women,BLAZERS,crop blazer,crop blazer feature high neck long sleeve pad shoulder welt pocket doublebreaste fasten hide button,Top,blazer crop long,blazer crop long crop blazer,15-20°C mild weather
women,BLAZERS,short texture weave blazer,blazer high neck long sleeve flap pocket contrast trim detail golden button fastening,Top,blazer short long short,blazer short long short short texture weave blazer,15-20°C mild weather
