product_id,product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
1058,[],women,TOPS_BODYSUITS,knit asymmetric hem,open knit round neck long sleeve asymmetric hem,Top,knit,other,knit,long,knit knit long,This is a knit asymmetric hem made of knit with long coverage. It is suitable for cold weather.,cold weather
1059,[],women,TOPS_BODYSUITS,texture,texture fabric feature round neck short sleeve,Top,other,short,other,short,short short,This is a texture made of other with short coverage.,cool weather
1060,[],women,TOPS_BODYSUITS,stretch knit square neckline,slim fit square neckline normal length sleevelesssleeveless square neckline,Top,knit,other,knit,other,knit knit,This is a stretch knit square neckline made of knit with other coverage. It is suitable for cold weather.,cold weather
1061,[],women,TOPS_BODYSUITS,satin topstitching,round neck satin long sleeve contrast pronounce topstitching detail,Top,satin,other,other,long,satin long,This is a satin topstitching made of satin with long coverage. It is suitable for mild or cool weather.,mild weather
1062,[],women,TOPS_BODYSUITS,pleated tie detail,vneck feature long sleeve wide cuff tie detail,Top,other,other,other,long,long,This is a pleated tie detail made of other with long coverage. It is suitable for mild or cool weather.,mild weather
1063,[],women,TOPS_BODYSUITS,voluminous,sleeveless feature matching rib round neck voluminous hem invisible zip fastening,Top,other,other,other,sleeveless,sleeveless,This is a voluminous made of other with sleeveless coverage. It is suitable for warm or hot weather.,warm weather
1064,[],women,TOPS_BODYSUITS,halter pocket,halterneck feature patch pocket false welt pocket chest zip fastening hide placket,Top,other,halterneck,other,other,halterneck,This is a halter pocket made of other with other coverage.,warm weather
1065,[],women,TOPS_BODYSUITS,crop cutwork embroidery,crop straight neck wide strap feature match cutwork embroidery detail,Top,other,other,other,crop,crop,This is a crop cutwork embroidery made of other with crop coverage. It is suitable for warm or hot weather.,warm weather
1066,[],women,TOPS_BODYSUITS,tiedye print crop,surplice neckline long sleeve gather hem pleat invisible zip fastening,Top,other,other,other,crop long,crop long,This is a tiedye print crop made of other with crop long coverage. It is suitable for warm or hot weather.,warm weather
1067,[],women,TOPS_BODYSUITS,ruffle linen,sleeveless linen feature round neckline ruffle button fastening,Top,linen,other,other,sleeveless,linen sleeveless,This is a ruffle linen made of linen with sleeveless coverage. It is suitable for warm or hot weather.,warm weather
1068,[],women,TOPS_BODYSUITS,jacquard frille,vneck thin strap ruffle trim detail split hem,Top,other,other,other,other,,This is a jacquard frille made of other with other coverage.,warm weather
1069,[],women,T-SHIRTS_SWEATSHIRTS,heavy cotton tshirt,round neck normal length drop sleevestshirt cotton round neck drop sleeve,Top,cotton,tshirt,other,other,cotton tshirt,This is a heavy cotton tshirt made of cotton with other coverage. It is suitable for mild or cool weather.,mild weather
1070,[],women,T-SHIRTS_SWEATSHIRTS,drape neck,loose fit drape neck normal length drop sleeve drape round neck,Top,other,other,other,other,,This is a drape neck made of other with other coverage.,warm weather
1071,[],women,T-SHIRTS_SWEATSHIRTS,crepe short sleeve tshirt,regular fit round neck normal length short sleevestshirt cotton crepe fabric round neckline short sleeve,Top,cotton,short tshirt,other,short,cotton short tshirt short,This is a crepe short sleeve tshirt made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
1072,[],women,T-SHIRTS_SWEATSHIRTS,embroider collar tshirt,round neck normal length short sleevestshirt round neck short sleeve layer collar detail embroidery,Top,other,short tshirt,other,short,short tshirt short,This is a embroider collar tshirt made of other with short coverage.,warm weather
1073,[],women,T-SHIRTS_SWEATSHIRTS,tshirt contrast print,loose fit round neck normal length short sleevestshirt round neck short sleeve contrast drawstre appliqué print detail,Top,other,short tshirt,other,short,short tshirt short,This is a tshirt contrast print made of other with short coverage.,warm weather
1074,[],women,T-SHIRTS_SWEATSHIRTS,tshirt knot,loose fit round neck normal length drop sleevesround neck tshirt drop sleeve feature asymmetric hem knot fabric,Top,other,tshirt,other,other,tshirt,This is a tshirt knot made of other with other coverage.,warm weather
1075,[],women,T-SHIRTS_SWEATSHIRTS,heavy cotton cocoon tshirt,round neck normal length short sleeve round neck tshirt cotton short sleeve,Top,cotton,short tshirt,other,short,cotton short tshirt short,This is a heavy cotton cocoon tshirt made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
1076,[],women,T-SHIRTS_SWEATSHIRTS,basic tshirt asymmetric hem,regular fit round neck normal length short sleevestshirt round neck short sleeve asymmetric hem,Top,other,short tshirt,other,short,short tshirt short,This is a basic tshirt asymmetric hem made of other with short coverage.,warm weather
1077,[],women,T-SHIRTS_SWEATSHIRTS,asymmetric rhinestone tshirt,find,Top,other,tshirt,other,other,tshirt,This is a asymmetric rhinestone tshirt made of other with other coverage.,warm weather
1078,[],women,T-SHIRTS_SWEATSHIRTS,tshirt shimmer slogan,slim fit round neck normal length short sleevesround neck tshirt short sleeve slogan detail rhinestone appliqué,Top,other,short tshirt,other,short,short tshirt short,This is a tshirt shimmer slogan made of other with short coverage.,warm weather
1079,[],women,T-SHIRTS_SWEATSHIRTS,rib strappy vest,vest round neckline,Top,other,vest,other,other,vest,This is a rib strappy vest made of other with other coverage.,warm weather
1080,[],women,T-SHIRTS_SWEATSHIRTS,stripe cotton tshirt,loose fit boat neck normal length long sleevestshirt cotton blend boat neck long sleeve,Top,cotton,tshirt,other,long,cotton tshirt long,This is a stripe cotton tshirt made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
1081,[],women,T-SHIRTS_SWEATSHIRTS,lightweight ribbed tshirt,slim fit round neck normal length short sleevestshirt cotton blend round neck short sleeve,Top,cotton,short tshirt,lightweight,short,cotton short tshirt lightweight short,This is a lightweight ribbed tshirt made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
1082,[],women,T-SHIRTS_SWEATSHIRTS,plush vest,vest cotton blend vneck drop sleeve matching rib trim,Top,cotton,vest,other,other,cotton vest,This is a plush vest made of cotton with other coverage. It is suitable for mild or cool weather.,mild weather
1083,[],women,T-SHIRTS_SWEATSHIRTS,basic tshirt,tshirt cotton round neck short sleeve,Top,cotton,short tshirt,other,short,cotton short tshirt short,This is a basic tshirt made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
1084,[],women,T-SHIRTS_SWEATSHIRTS,fadedeffect tshirt slogan,loose fit round neck normal length short sleevesfade cotton tshirt feature round neck short sleeve contrast slogan,Top,cotton,short tshirt,other,short,cotton short tshirt short,This is a fadedeffect tshirt slogan made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
1085,[],women,T-SHIRTS_SWEATSHIRTS,rib tshirt foil,regular fit round neck normal length short sleevesround neck tshirt short sleeve,Top,other,short tshirt,other,short,short tshirt short,This is a rib tshirt foil made of other with short coverage.,warm weather
1086,[],women,T-SHIRTS_SWEATSHIRTS,combine stripe,sleeveless round neck cotton feature contrast fabric dart buttoned opening,Top,cotton,other,other,sleeveless,cotton sleeveless,This is a combine stripe made of cotton with sleeveless coverage. It is suitable for warm or hot weather.,warm weather
1087,[],women,T-SHIRTS_SWEATSHIRTS,contrast hoodie,long sleeve hoodie contrast fabric pouch pocket,Top,other,hoodie,hoodie,long,hoodie hoodie long,This is a contrast hoodie made of other with long coverage. It is suitable for mild or cool weather.,mild weather
1088,[],women,T-SHIRTS_SWEATSHIRTS,long sleeve contrast stripe tshirt,tshirt cotton round neck long sleeve contrast fabric detail asymmetric hem,Top,cotton,tshirt,other,long,cotton tshirt long,This is a long sleeve contrast stripe tshirt made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
1089,[],women,T-SHIRTS_SWEATSHIRTS,short sleeve contrast stripe tshirt,tshirt cotton round neck short sleeve contrast fabric detail asymmetric hem,Top,cotton,short tshirt,other,short,cotton short tshirt short,This is a short sleeve contrast stripe tshirt made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
1090,[],women,T-SHIRTS_SWEATSHIRTS,fade cotton tshirt,slim fit round neck normal length short sleeve fade cotton tshirt round neck short sleeve,Top,cotton,short tshirt,other,short,cotton short tshirt short,This is a fade cotton tshirt made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
1091,[],women,T-SHIRTS_SWEATSHIRTS,crop stretch tshirt,slim fit round neck short short sleevescroppe short sleeve tshirt cotton blend round neck,Top,cotton,short tshirt,other,crop short,cotton short tshirt crop short,This is a crop stretch tshirt made of cotton with crop short coverage. It is suitable for warm or hot weather.,warm weather
1092,[],women,T-SHIRTS_SWEATSHIRTS,rib lightweight cotton tshirt,regular fit round neck normal length short sleevesround neck tshirt cotton short sleeve,Top,cotton,short tshirt,lightweight,short,cotton short tshirt lightweight short,This is a rib lightweight cotton tshirt made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
1093,[],women,T-SHIRTS_SWEATSHIRTS,tshirt slogan,round neck normal length short sleevescotton tshirt round neck short sleeve contrast slogan detail,Top,other,short tshirt,other,short,short tshirt short,This is a tshirt slogan made of other with short coverage.,cool weather
1094,[],women,T-SHIRTS_SWEATSHIRTS,embroider girl tshirt,round neck normal length short sleevestshirt round neckline short sleeve contrast embroider detail,Top,other,short tshirt,other,short,short tshirt short,This is a embroider girl tshirt made of other with short coverage.,cool weather
1095,[],women,T-SHIRTS_SWEATSHIRTS,print tshirt,round neck normal length short sleevesround neck tshirt short sleeve,Top,other,short tshirt,other,short,short tshirt short,This is a print tshirt made of other with short coverage.,warm weather
1096,[],women,T-SHIRTS_SWEATSHIRTS,poplin tshirt button,loose fit vneck normal length drop sleevesdrop sleeve tshirt feature vneck fabric appliqué detail poplin contrast stripe button,Top,poplin,tshirt,other,other,poplin tshirt,This is a poplin tshirt button made of poplin with other coverage.,warm weather
1097,[],women,T-SHIRTS_SWEATSHIRTS,fadedeffect rib sweatshirt,round neck sweatshirt fadedeffect cotton blend long sleeve ruffle cuff,Top,cotton,sweatshirt,sweatshirt,long,cotton sweatshirt sweatshirt long,This is a fadedeffect rib sweatshirt made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
1098,[],women,T-SHIRTS_SWEATSHIRTS,rip fadedeffect sweatshirt,fade cotton blend sweatshirt feature round neck long dropshoulder sleeve rip detail,Top,cotton,sweatshirt,sweatshirt,long,cotton sweatshirt sweatshirt long,This is a rip fadedeffect sweatshirt made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
1099,[],women,T-SHIRTS_SWEATSHIRTS,fadedeffect tshirt,fade cotton tshirt distressed round neck short sleeve,Top,cotton,short tshirt,other,short,cotton short tshirt short,This is a fadedeffect tshirt made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
1100,[],women,T-SHIRTS_SWEATSHIRTS,fadedeffect rib tshirt,long sleeveless round neck fade effect cotton blend,Top,cotton,tshirt,other,long sleeveless,cotton tshirt long sleeveless,This is a fadedeffect rib tshirt made of cotton with long sleeveless coverage. It is suitable for warm or hot weather.,warm weather
